id_animal,fazenda,raca,categoria,idade_anos,ecc,dpp,peso_kg,touro,protocolo,thi,resultado_prenhez,perda_gestacional,custo_protocolo,custo_manutencao_dia,custo_nutricional,valor_bezerro,dias_abertos,receita_esperada,custo_manutencao_total,custo_total,margem_bruta,roi
BOV-04239,Fazenda Esperança,Nelore,Multípara,5.3,5.4,41,368,Touro_C,IATF,59.6,0,0,45,7.08,366.16,2327,365,0,2584.2,2995.3599999999997,-2995.3599999999997,-100.0
BOV-04240,Fazenda Boa Vista,Brangus,Multípara,11.1,7.0,60,463,Touro_D,IATF,81.6,1,0,45,6.45,569.34,2344,60,2344,387.0,1001.34,1342.6599999999999,134.08632432540395
BOV-04241,Fazenda Esperança,Nelore,Primípara,4.5,6.2,69,374,Touro_I,IATF + Repasse,69.6,1,0,60,7.65,540.87,1678,69,1678,527.85,1128.72,549.28,48.663973350343745
BOV-04242,Fazenda Boa Vista,Nelore,Multípara,8.5,6.2,51,411,Touro_G,IATF + Repasse,55.1,0,0,60,6.96,468.58,2223,365,0,2540.4,3068.98,-3068.98,-100.0
BOV-04243,Fazenda Esperança,Nelore,Multípara,10.2,5.9,46,421,Touro_L,IATF + Repasse,72.2,0,0,60,8.16,626.28,3008,365,0,2978.4,3664.6800000000003,-3664.6800000000003,-100.0
BOV-04244,Fazenda São José,Nelore,Multípara,10.9,6.1,89,401,Touro_I,Monta Natural,73.6,1,0,15,8.76,583.74,1885,89,1885,779.64,1378.38,506.6199999999999,36.75474107285363
BOV-04245,Fazenda Boa Vista,Angus,Multípara,9.6,5.6,61,490,Touro_K,TE,68.4,0,0,180,7.35,610.61,3019,365,0,2682.75,3473.36,-3473.36,-100.0
BOV-04246,Fazenda Nova Aliança,Nelore,Primípara,2.6,4.9,70,387,Touro_K,Monta Natural,81.7,0,0,15,8.51,433.67,2091,365,0,3106.15,3554.82,-3554.82,-100.0
BOV-04247,Fazenda Boa Vista,Senepol,Multípara,5.3,7.2,39,459,Touro_K,TE,75.5,1,0,180,5.53,586.19,2898,39,2898,215.67000000000002,981.8600000000001,1916.1399999999999,195.15409528853397
BOV-04248,Fazenda Santa Helena,Brangus,Multípara,4.6,7.4,76,439,Touro_G,TE,70.5,1,0,180,7.38,594.34,2595,76,2595,560.88,1335.22,1259.78,94.34999475741826
BOV-04249,Fazenda São José,Nelore,Multípara,4.1,5.3,34,377,Touro_L,Monta Natural,75.2,0,0,15,7.74,550.48,1712,365,0,2825.1,3390.58,-3390.58,-100.0
BOV-04250,Fazenda Nova Aliança,Nelore,Primípara,3.1,5.2,79,362,Touro_H,IATF,81.3,0,0,45,8.66,480.54,2700,365,0,3160.9,3686.44,-3686.44,-100.0
BOV-04251,Fazenda Boa Vista,Angus,Novilha,2.1,6.1,0,458,Touro_L,IATF,64.7,1,0,45,8.12,491.93,2855,0,2855,0.0,536.9300000000001,2318.0699999999997,431.7266682807814
BOV-04252,Fazenda Santa Helena,Brangus,Primípara,3.0,3.4,79,468,Touro_C,Monta Natural,67.1,0,0,15,8.01,536.01,2417,365,0,2923.65,3474.66,-3474.66,-100.0
BOV-04253,Fazenda Boa Vista,Nelore,Primípara,2.6,4.7,61,439,Touro_H,IATF + Repasse,72.2,1,0,60,7.55,365.65,2498,61,2498,460.55,886.1999999999999,1611.8000000000002,181.87767998194542
BOV-04254,Fazenda São José,Nelore,Multípara,8.2,7.4,67,471,Touro_D,IATF,62.0,1,0,45,8.52,386.28,2284,67,2284,570.8399999999999,1002.1199999999999,1281.88,127.91681634933943
BOV-04255,Fazenda Santa Helena,Hereford,Primípara,3.0,4.3,73,421,Touro_F,IATF,73.7,1,0,45,9.15,419.76,2750,73,2750,667.95,1132.71,1617.29,142.78058814701026
BOV-04256,Fazenda São José,Nelore,Multípara,10.4,8.0,59,432,Touro_A,IATF + Repasse,81.9,1,0,60,11.92,589.36,1607,59,1607,703.28,1352.6399999999999,254.36000000000013,18.804707830612738
BOV-04257,Fazenda Nova Aliança,Nelore,Multípara,4.1,6.9,60,423,Touro_B,Monta Natural,71.2,1,0,15,9.56,432.93,1782,60,1782,573.6,1021.53,760.47,74.44421602889784
BOV-04258,Fazenda São José,Hereford,Multípara,10.7,6.0,61,496,Touro_G,IATF + Repasse,62.5,1,0,60,10.34,437.39,2797,61,2797,630.74,1128.13,1668.87,147.93241913609245
BOV-04259,Fazenda Boa Vista,Brangus,Novilha,2.9,6.4,0,368,Touro_F,IATF + Repasse,76.8,1,1,60,8.79,386.14,2442,0,0,0.0,446.14,-446.14,-100.0
BOV-04260,Fazenda Boa Vista,Nelore,Multípara,9.7,4.4,63,424,Touro_J,IATF,81.9,1,0,45,7.52,429.89,2570,63,2570,473.76,948.65,1621.35,170.91129499815528
BOV-04261,Fazenda Santa Helena,Brangus,Multípara,9.9,5.2,61,463,Touro_L,IATF + Repasse,55.7,1,0,60,9.62,691.04,2146,61,2146,586.8199999999999,1337.86,808.1400000000001,60.40542358692241
BOV-04262,Fazenda Nova Aliança,Nelore,Multípara,11.5,7.2,32,441,Touro_E,IATF + Repasse,75.2,1,1,60,7.49,652.66,2047,32,0,239.68,952.3399999999999,-952.3399999999999,-100.0
BOV-04263,Fazenda Boa Vista,Brangus,Primípara,2.9,4.4,66,456,Touro_G,IATF + Repasse,75.9,0,0,60,7.72,600.03,2612,365,0,2817.7999999999997,3477.83,-3477.83,-100.0
BOV-04264,Fazenda Boa Vista,Angus,Primípara,4.5,6.1,75,454,Touro_B,IATF,74.9,1,0,45,6.06,626.63,2822,75,2822,454.49999999999994,1126.1299999999999,1695.8700000000001,150.59273796098145
BOV-04265,Fazenda São José,Hereford,Novilha,2.7,4.9,0,395,Touro_J,Monta Natural,73.4,0,0,15,10.54,386.19,2961,365,0,3847.1,4248.29,-4248.29,-100.0
BOV-04266,Fazenda Boa Vista,Senepol,Primípara,4.0,3.8,71,419,Touro_D,Monta Natural,72.7,1,0,15,6.1,492.9,2842,71,2842,433.09999999999997,941.0,1901.0,202.01912858660998
BOV-04267,Fazenda São José,Senepol,Novilha,2.0,7.5,0,426,Touro_E,IATF,70.4,1,0,45,8.91,638.55,2468,0,2468,0.0,683.55,1784.45,261.05625045717215
BOV-04268,Fazenda Santa Helena,Senepol,Multípara,8.4,5.5,83,371,Touro_H,IATF + Repasse,80.9,1,0,60,8.11,380.74,2372,83,2372,673.13,1113.87,1258.13,112.95124206595027
BOV-04269,Fazenda Esperança,Angus,Multípara,9.2,4.9,75,441,Touro_F,IATF,72.5,1,0,45,7.58,657.24,2617,75,2617,568.5,1270.74,1346.26,105.94299384610541
BOV-04270,Fazenda Nova Aliança,Nelore,Primípara,3.7,6.4,52,417,Touro_F,IATF,86.5,1,0,45,8.5,388.55,2533,52,2533,442.0,875.55,1657.45,189.30386614128264
BOV-04271,Fazenda São José,Angus,Primípara,3.9,6.2,66,461,Touro_E,Monta Natural,77.7,1,0,15,7.35,568.92,3039,66,3039,485.09999999999997,1069.02,1969.98,184.27905932536342
BOV-04272,Fazenda Nova Aliança,Brangus,Multípara,4.7,6.6,52,471,Touro_J,IATF,72.7,1,0,45,8.0,634.61,2304,52,2304,416.0,1095.6100000000001,1208.3899999999999,110.29380892835951
BOV-04273,Fazenda Santa Helena,Hereford,Novilha,2.0,5.5,0,417,Touro_E,IATF,66.5,0,0,45,9.82,506.75,2672,365,0,3584.3,4136.05,-4136.05,-100.0
BOV-04274,Fazenda São José,Nelore,Multípara,7.5,5.2,59,429,Touro_A,Monta Natural,75.4,0,0,15,8.97,435.96,2209,365,0,3274.05,3725.01,-3725.01,-100.0
BOV-04275,Fazenda São José,Senepol,Novilha,1.9,6.2,0,338,Touro_L,IATF + Repasse,67.0,1,0,60,9.77,462.99,2491,0,2491,0.0,522.99,1968.01,376.2997380447045
BOV-04276,Fazenda São José,Hereford,Novilha,1.8,6.6,0,415,Touro_D,Monta Natural,68.1,1,0,15,7.09,390.61,2973,0,2973,0.0,405.61,2567.39,632.9700944256798
BOV-04277,Fazenda Boa Vista,Senepol,Novilha,1.7,5.6,0,361,Touro_I,IATF,69.8,0,0,45,6.05,397.53,2405,365,0,2208.25,2650.7799999999997,-2650.7799999999997,-100.0
BOV-04278,Fazenda Boa Vista,Hereford,Multípara,6.9,5.7,59,452,Touro_B,IATF,64.3,1,0,45,8.66,450.11,3009,59,3009,510.94,1006.0500000000001,2002.9499999999998,199.09050246011626
BOV-04279,Fazenda Santa Helena,Nelore,Primípara,3.5,5.3,82,418,Touro_K,Monta Natural,82.6,0,0,15,7.73,479.35,1928,365,0,2821.4500000000003,3315.8,-3315.8,-100.0
BOV-04280,Fazenda Boa Vista,Nelore,Multípara,4.5,7.0,64,446,Touro_F,IATF + Repasse,64.8,1,0,60,6.52,477.75,2110,64,2110,417.28,955.03,1154.97,120.93546799576977
BOV-04281,Fazenda Santa Helena,Nelore,Primípara,4.4,5.8,94,399,Touro_B,IATF + Repasse,73.6,0,0,60,8.26,369.22,2082,365,0,3014.9,3444.12,-3444.12,-100.0
BOV-04282,Fazenda Esperança,Nelore,Novilha,2.6,4.8,0,409,Touro_I,Monta Natural,67.2,1,0,15,7.12,539.6,2142,0,2142,0.0,554.6,1587.4,286.2243058059863
BOV-04283,Fazenda Santa Helena,Brangus,Multípara,9.8,5.2,66,513,Touro_E,IATF + Repasse,63.4,1,0,60,5.48,473.82,2903,66,2903,361.68,895.5,2007.5,224.17643774427694
BOV-04284,Fazenda Santa Helena,Hereford,Novilha,1.8,5.3,0,430,Touro_I,TE,70.6,1,0,180,9.25,508.24,2997,0,2997,0.0,688.24,2308.76,335.4585609671045
BOV-04285,Fazenda São José,Hereford,Multípara,8.8,6.2,39,573,Touro_L,IATF,71.2,0,0,45,9.42,781.12,3041,365,0,3438.3,4264.42,-4264.42,-100.0
BOV-04286,Fazenda São José,Brangus,Novilha,2.3,6.7,0,374,Touro_J,IATF,81.1,1,0,45,9.87,425.72,2286,0,2286,0.0,470.72,1815.28,385.6390210740992
BOV-04287,Fazenda Nova Aliança,Nelore,Primípara,4.5,5.1,60,371,Touro_E,Monta Natural,74.5,0,0,15,8.28,527.12,1956,365,0,3022.2,3564.3199999999997,-3564.3199999999997,-100.0
BOV-04288,Fazenda São José,Nelore,Multípara,10.0,5.2,75,454,Touro_L,IATF + Repasse,73.3,1,0,60,8.37,499.48,1870,75,1870,627.7499999999999,1187.23,682.77,57.50949689613638
BOV-04289,Fazenda Boa Vista,Nelore,Multípara,8.6,5.6,30,410,Touro_I,IATF,76.6,1,0,45,7.39,606.59,2384,30,2384,221.7,873.29,1510.71,172.99064457396742
BOV-04290,Fazenda Esperança,Nelore,Primípara,4.2,5.2,43,390,Touro_B,Monta Natural,70.3,1,0,15,6.88,318.8,2437,43,2437,295.84,629.64,1807.3600000000001,287.04656629184933
BOV-04291,Fazenda São José,Angus,Multípara,5.2,4.7,60,441,Touro_K,IATF,68.3,1,0,45,9.42,597.0,2688,60,2688,565.2,1207.2,1480.8,122.66401590457257
BOV-04292,Fazenda Santa Helena,Nelore,Novilha,1.5,5.0,0,364,Touro_G,IATF + Repasse,68.0,1,0,60,9.64,471.56,2280,0,2280,0.0,531.56,1748.44,328.9261795469938
BOV-04293,Fazenda São José,Nelore,Multípara,9.5,3.0,83,361,Touro_H,IATF,67.7,1,0,45,9.99,443.22,2079,83,2079,829.1700000000001,1317.39,761.6099999999999,57.81203743766081
BOV-04294,Fazenda Nova Aliança,Nelore,Multípara,4.8,7.0,92,416,Touro_C,TE,73.8,1,0,180,7.75,419.03,1974,92,1974,713.0,1312.03,661.97,50.45387681684108
BOV-04295,Fazenda Boa Vista,Brangus,Novilha,1.7,6.4,0,379,Touro_A,IATF,63.2,1,0,45,5.69,465.22,2615,0,2615,0.0,510.22,2104.7799999999997,412.5240092509113
BOV-04296,Fazenda Boa Vista,Angus,Primípara,4.0,5.4,65,433,Touro_B,IATF + Repasse,70.6,1,0,60,7.31,526.61,2512,65,2512,475.15,1061.76,1450.24,136.58830620855937
BOV-04297,Fazenda Santa Helena,Angus,Novilha,1.9,7.0,0,330,Touro_J,IATF,80.0,1,0,45,8.58,298.51,2165,0,2165,0.0,343.51,1821.49,530.2582166458036
BOV-04298,Fazenda Santa Helena,Angus,Primípara,3.8,3.7,91,379,Touro_E,IATF + Repasse,73.8,0,0,60,7.85,536.62,2929,365,0,2865.25,3461.87,-3461.87,-100.0
BOV-04299,Fazenda Boa Vista,Senepol,Novilha,2.9,4.6,0,330,Touro_I,IATF + Repasse,71.4,1,0,60,8.1,387.5,2238,0,2238,0.0,447.5,1790.5,400.1117318435754
BOV-04300,Fazenda São José,Nelore,Multípara,6.5,6.0,61,442,Touro_E,IATF,68.9,0,0,45,9.2,381.15,2144,365,0,3357.9999999999995,3784.1499999999996,-3784.1499999999996,-100.0
BOV-04301,Fazenda Santa Helena,Angus,Multípara,5.7,5.9,30,492,Touro_A,IATF,66.8,1,0,45,9.23,528.46,2454,30,2454,276.90000000000003,850.3600000000001,1603.6399999999999,188.58365868573307
BOV-04302,Fazenda Nova Aliança,Brangus,Novilha,1.7,4.6,0,379,Touro_L,IATF + Repasse,79.6,1,0,60,5.56,360.64,2864,0,2864,0.0,420.64,2443.36,580.8672499049069
BOV-04303,Fazenda Esperança,Angus,Primípara,2.8,5.4,69,415,Touro_A,IATF,72.6,1,1,45,5.22,380.99,3012,69,0,360.18,786.1700000000001,-786.1700000000001,-100.0
BOV-04304,Fazenda São José,Senepol,Multípara,4.5,5.0,44,454,Touro_B,TE,68.9,0,0,180,9.65,663.96,2716,365,0,3522.25,4366.21,-4366.21,-100.0
BOV-04305,Fazenda Esperança,Nelore,Multípara,4.7,4.5,82,348,Touro_A,IATF,70.2,0,0,45,8.17,442.79,1789,365,0,2982.05,3469.84,-3469.84,-100.0
BOV-04306,Fazenda Santa Helena,Angus,Primípara,3.4,4.7,69,354,Touro_H,IATF,66.7,1,1,45,7.59,357.93,3414,69,0,523.71,926.6400000000001,-926.6400000000001,-100.0
BOV-04307,Fazenda São José,Nelore,Primípara,3.1,2.6,44,380,Touro_B,IATF,72.7,0,0,45,10.14,484.44,2281,365,0,3701.1000000000004,4230.54,-4230.54,-100.0
BOV-04308,Fazenda São José,Brangus,Primípara,3.9,4.4,40,408,Touro_L,IATF,72.6,0,0,45,10.19,555.75,2727,365,0,3719.35,4320.1,-4320.1,-100.0
BOV-04309,Fazenda Esperança,Nelore,Primípara,4.2,4.3,69,431,Touro_K,Monta Natural,75.7,0,0,15,7.41,440.42,1760,365,0,2704.65,3160.07,-3160.07,-100.0
BOV-04310,Fazenda Esperança,Nelore,Novilha,2.7,6.4,0,346,Touro_H,IATF + Repasse,62.9,1,0,60,8.39,515.32,2234,0,2234,0.0,575.32,1658.6799999999998,288.3056386011263
BOV-04311,Fazenda Boa Vista,Angus,Primípara,3.6,4.8,30,516,Touro_K,IATF + Repasse,72.8,0,0,60,7.76,731.18,2796,365,0,2832.4,3623.58,-3623.58,-100.0
BOV-04312,Fazenda Nova Aliança,Angus,Novilha,1.7,6.5,0,378,Touro_E,IATF + Repasse,75.4,0,0,60,9.16,513.32,2366,365,0,3343.4,3916.7200000000003,-3916.7200000000003,-100.0
BOV-04313,Fazenda Santa Helena,Nelore,Multípara,9.7,2.4,47,439,Touro_A,IATF,71.0,0,0,45,8.68,571.0,2002,365,0,3168.2,3784.2,-3784.2,-100.0
BOV-04314,Fazenda Nova Aliança,Brangus,Primípara,3.2,4.2,74,420,Touro_D,IATF + Repasse,80.1,1,0,60,8.47,347.39,3067,74,3067,626.7800000000001,1034.17,2032.83,196.5663285533326
BOV-04315,Fazenda Nova Aliança,Brangus,Primípara,2.7,5.6,48,485,Touro_L,IATF,75.9,1,0,45,8.57,395.61,2387,48,2387,411.36,851.97,1535.03,180.1741845370142
BOV-04316,Fazenda Santa Helena,Nelore,Novilha,2.8,5.8,0,332,Touro_B,IATF,78.5,0,0,45,7.76,303.9,2152,365,0,2832.4,3181.3,-3181.3,-100.0
BOV-04317,Fazenda Esperança,Angus,Multípara,6.7,6.5,84,514,Touro_F,IATF,65.6,1,0,45,6.2,741.11,2623,84,2623,520.8000000000001,1306.91,1316.09,100.70242021256244
BOV-04318,Fazenda Santa Helena,Brangus,Multípara,5.7,3.3,89,417,Touro_E,IATF + Repasse,61.1,1,0,60,7.74,397.04,2750,89,2750,688.86,1145.9,1604.1,139.98603717601884
BOV-04319,Fazenda Boa Vista,Angus,Novilha,2.8,6.6,0,383,Touro_L,IATF + Repasse,73.7,1,0,60,7.81,494.37,3060,0,3060,0.0,554.37,2505.63,451.9779208831647
BOV-04320,Fazenda São José,Nelore,Primípara,4.3,4.4,49,387,Touro_I,Monta Natural,59.8,0,0,15,8.45,575.06,2457,365,0,3084.2499999999995,3674.3099999999995,-3674.3099999999995,-100.0
BOV-04321,Fazenda São José,Nelore,Multípara,6.7,4.6,52,471,Touro_L,Monta Natural,68.4,0,0,15,7.38,685.82,2220,365,0,2693.7,3394.52,-3394.52,-100.0
BOV-04322,Fazenda Nova Aliança,Brangus,Novilha,2.0,6.8,0,292,Touro_C,Monta Natural,71.8,1,0,15,5.53,315.42,2940,0,2940,0.0,330.42,2609.58,789.7766479026693
BOV-04323,Fazenda Esperança,Senepol,Primípara,3.7,6.2,89,397,Touro_E,Monta Natural,76.5,0,0,15,7.49,506.88,2247,365,0,2733.85,3255.73,-3255.73,-100.0
BOV-04324,Fazenda São José,Brangus,Primípara,4.0,6.0,69,415,Touro_J,IATF,72.6,1,0,45,10.03,552.58,2539,69,2539,692.0699999999999,1289.65,1249.35,96.87512115690302
BOV-04325,Fazenda Esperança,Nelore,Multípara,4.5,7.9,30,337,Touro_G,IATF,80.7,0,0,45,6.76,399.23,2112,365,0,2467.4,2911.63,-2911.63,-100.0
BOV-04326,Fazenda Nova Aliança,Angus,Multípara,8.7,7.0,56,461,Touro_I,Monta Natural,67.8,1,0,15,7.86,537.58,3155,56,3155,440.16,992.74,2162.26,217.80728085903664
BOV-04327,Fazenda Santa Helena,Hereford,Multípara,11.6,4.5,38,408,Touro_C,IATF + Repasse,66.5,1,0,60,7.79,390.23,2096,38,2096,296.02,746.25,1349.75,180.8710217755444
BOV-04328,Fazenda Nova Aliança,Nelore,Primípara,3.0,5.1,92,297,Touro_D,IATF,85.6,0,0,45,7.6,378.12,1752,365,0,2774.0,3197.12,-3197.12,-100.0
BOV-04329,Fazenda Santa Helena,Senepol,Multípara,11.3,5.1,75,430,Touro_A,IATF,71.1,1,0,45,8.03,432.44,2042,75,2042,602.25,1079.69,962.31,89.12836091841176
BOV-04330,Fazenda Esperança,Senepol,Multípara,11.6,7.9,52,428,Touro_B,IATF,72.8,1,0,45,6.52,434.86,2463,52,2463,339.03999999999996,818.9,1644.1,200.76932470387106
BOV-04331,Fazenda Boa Vista,Nelore,Multípara,6.2,6.8,63,410,Touro_C,Monta Natural,68.6,1,0,15,8.22,404.26,2109,63,2109,517.86,937.12,1171.88,125.051220761482
BOV-04332,Fazenda Santa Helena,Senepol,Novilha,2.6,5.8,0,370,Touro_J,IATF + Repasse,66.7,1,0,60,9.0,313.05,1979,0,1979,0.0,373.05,1605.95,430.4918911674038
BOV-04333,Fazenda Boa Vista,Nelore,Novilha,1.9,6.7,0,305,Touro_G,IATF + Repasse,71.1,0,0,60,5.81,424.12,2425,365,0,2120.6499999999996,2604.7699999999995,-2604.7699999999995,-100.0
BOV-04334,Fazenda São José,Hereford,Multípara,9.9,4.0,30,542,Touro_G,Monta Natural,78.3,0,0,15,8.35,761.05,2950,365,0,3047.75,3823.8,-3823.8,-100.0
BOV-04335,Fazenda Boa Vista,Angus,Primípara,4.1,5.3,54,449,Touro_A,IATF,70.7,1,0,45,6.67,586.68,2840,54,2840,360.18,991.8599999999999,1848.14,186.33073215978064
BOV-04336,Fazenda Santa Helena,Angus,Novilha,1.9,5.2,0,451,Touro_I,IATF + Repasse,57.1,1,0,60,8.56,653.69,2397,0,2397,0.0,713.69,1683.31,235.8601073295128
BOV-04337,Fazenda São José,Brangus,Novilha,2.6,4.6,0,313,Touro_C,IATF + Repasse,65.4,1,0,60,9.22,388.73,3390,0,3390,0.0,448.73,2941.27,655.465424642881
BOV-04338,Fazenda Nova Aliança,Brangus,Multípara,10.5,6.4,98,427,Touro_C,IATF,83.3,1,0,45,7.62,532.79,2849,98,2849,746.76,1324.55,1524.45,115.09191800989016
BOV-04339,Fazenda Boa Vista,Nelore,Multípara,6.9,6.6,61,447,Touro_B,IATF + Repasse,56.8,1,0,60,6.8,635.35,2541,61,2541,414.8,1110.15,1430.85,128.88798810971488
BOV-04340,Fazenda Santa Helena,Angus,Primípara,2.8,5.5,88,441,Touro_C,TE,67.6,1,0,180,8.76,417.18,2510,88,2510,770.88,1368.06,1141.94,83.47148516877915
BOV-04341,Fazenda Boa Vista,Nelore,Multípara,4.7,5.3,65,377,Touro_F,Monta Natural,74.6,0,0,15,6.49,416.52,1918,365,0,2368.85,2800.37,-2800.37,-100.0
BOV-04342,Fazenda Santa Helena,Nelore,Multípara,8.6,4.0,92,346,Touro_J,TE,74.8,0,0,180,9.77,447.34,1838,365,0,3566.0499999999997,4193.389999999999,-4193.389999999999,-100.0
BOV-04343,Fazenda Esperança,Nelore,Multípara,11.8,4.1,30,449,Touro_D,IATF,74.9,0,0,45,8.46,443.64,2069,365,0,3087.9,3576.54,-3576.54,-100.0
BOV-04344,Fazenda Esperança,Angus,Primípara,4.1,4.0,66,476,Touro_B,Monta Natural,77.4,1,0,15,7.29,456.98,2681,66,2681,481.14,953.12,1727.88,181.28672150411282
BOV-04345,Fazenda São José,Nelore,Novilha,2.2,5.8,0,350,Touro_H,IATF,70.7,1,0,45,10.18,500.08,2122,0,2122,0.0,545.0799999999999,1576.92,289.3006531151391
BOV-04346,Fazenda Boa Vista,Nelore,Primípara,3.6,6.1,102,370,Touro_A,IATF,65.9,0,0,45,7.46,553.97,2480,365,0,2722.9,3321.87,-3321.87,-100.0
BOV-04347,Fazenda Esperança,Nelore,Primípara,3.1,6.1,89,345,Touro_J,IATF + Repasse,70.7,1,0,60,7.89,369.32,2441,89,2441,702.2099999999999,1131.53,1309.47,115.72561045663836
BOV-04348,Fazenda São José,Nelore,Multípara,5.3,3.5,93,418,Touro_H,IATF,79.2,0,0,45,10.45,403.63,2438,365,0,3814.2499999999995,4262.879999999999,-4262.879999999999,-100.0
BOV-04349,Fazenda Esperança,Angus,Novilha,2.2,5.4,0,347,Touro_B,IATF,62.0,0,0,45,8.35,375.84,3173,365,0,3047.75,3468.59,-3468.59,-100.0
BOV-04350,Fazenda São José,Senepol,Multípara,7.7,4.6,59,410,Touro_I,Monta Natural,69.2,1,0,15,10.01,415.21,2581,59,2581,590.59,1020.8,1560.2,152.8409090909091
BOV-04351,Fazenda Esperança,Nelore,Novilha,2.3,4.0,0,390,Touro_D,TE,72.1,1,0,180,6.3,536.34,2784,0,2784,0.0,716.34,2067.66,288.642264846302
BOV-04352,Fazenda São José,Senepol,Novilha,2.9,6.5,0,286,Touro_D,IATF,68.1,0,0,45,8.93,409.17,2533,365,0,3259.45,3713.62,-3713.62,-100.0
BOV-04353,Fazenda Boa Vista,Brangus,Primípara,3.7,4.8,59,457,Touro_G,IATF,68.9,0,0,45,6.25,490.66,2737,365,0,2281.25,2816.91,-2816.91,-100.0
BOV-04354,Fazenda Nova Aliança,Brangus,Primípara,3.7,4.9,49,490,Touro_C,Monta Natural,74.4,0,0,15,6.59,597.65,2324,365,0,2405.35,3018.0,-3018.0,-100.0
BOV-04355,Fazenda São José,Brangus,Primípara,2.8,6.3,48,463,Touro_L,IATF + Repasse,72.8,1,0,60,7.33,395.93,2363,48,2363,351.84000000000003,807.77,1555.23,192.5337657996707
BOV-04356,Fazenda São José,Hereford,Multípara,12.0,5.6,80,486,Touro_L,IATF,77.7,1,0,45,9.71,546.04,2791,80,2791,776.8000000000001,1367.8400000000001,1423.1599999999999,104.04433267048776
BOV-04357,Fazenda Santa Helena,Nelore,Primípara,4.0,4.6,80,371,Touro_J,IATF,75.3,1,0,45,8.7,298.58,2180,80,2180,696.0,1039.58,1140.42,109.70007118259299
BOV-04358,Fazenda São José,Angus,Multípara,11.0,6.2,58,454,Touro_C,IATF,78.2,1,0,45,7.54,576.47,3246,58,3246,437.32,1058.79,2187.21,206.5763749185391
BOV-04359,Fazenda São José,Brangus,Multípara,7.3,6.8,72,370,Touro_D,IATF,68.1,1,0,45,8.97,341.59,2296,72,2296,645.84,1032.43,1263.57,122.38795850566137
BOV-04360,Fazenda Santa Helena,Angus,Novilha,2.3,6.2,0,401,Touro_J,IATF,87.6,1,0,45,7.96,567.27,2419,0,2419,0.0,612.27,1806.73,295.08713476080817
BOV-04361,Fazenda Santa Helena,Hereford,Multípara,8.2,6.3,63,454,Touro_C,TE,61.9,1,0,180,7.45,563.42,2790,63,2790,469.35,1212.77,1577.23,130.05186473939824
BOV-04362,Fazenda São José,Nelore,Multípara,5.6,5.3,84,392,Touro_J,IATF + Repasse,76.8,1,0,60,9.71,568.28,2042,84,2042,815.6400000000001,1443.92,598.0799999999999,41.42057731730289
BOV-04363,Fazenda Esperança,Brangus,Novilha,2.5,5.9,0,379,Touro_H,TE,65.9,0,0,180,7.23,552.1,2588,365,0,2638.9500000000003,3371.05,-3371.05,-100.0
BOV-04364,Fazenda São José,Angus,Primípara,4.3,5.1,89,452,Touro_I,IATF,62.2,1,0,45,9.93,415.12,2920,89,2920,883.77,1343.8899999999999,1576.1100000000001,117.2796880697081
BOV-04365,Fazenda Santa Helena,Nelore,Multípara,5.3,4.6,33,395,Touro_E,IATF,82.0,0,0,45,7.94,457.89,2316,365,0,2898.1000000000004,3400.9900000000002,-3400.9900000000002,-100.0
BOV-04366,Fazenda São José,Nelore,Primípara,2.7,4.4,75,455,Touro_L,IATF,69.8,1,0,45,6.67,426.25,2047,75,2047,500.25,971.5,1075.5,110.70509521358724
BOV-04367,Fazenda Santa Helena,Brangus,Primípara,4.0,6.4,36,459,Touro_C,IATF,64.3,0,0,45,8.58,512.79,2453,365,0,3131.7,3689.49,-3689.49,-100.0
BOV-04368,Fazenda Boa Vista,Hereford,Multípara,6.2,7.9,63,506,Touro_G,TE,69.6,1,0,180,7.29,564.22,2998,63,2998,459.27,1203.49,1794.51,149.10884178514155
BOV-04369,Fazenda Santa Helena,Angus,Novilha,2.4,7.3,0,396,Touro_C,TE,67.9,1,0,180,8.33,520.75,2812,0,2812,0.0,700.75,2111.25,301.28433820906173
BOV-04370,Fazenda Santa Helena,Hereford,Novilha,2.5,4.9,0,410,Touro_F,IATF + Repasse,71.0,1,0,60,8.74,608.15,2853,0,2853,0.0,668.15,2184.85,326.9999251665045
BOV-04371,Fazenda Santa Helena,Angus,Multípara,6.6,3.8,75,444,Touro_K,IATF,70.0,0,0,45,8.0,550.68,2778,365,0,2920.0,3515.68,-3515.68,-100.0
BOV-04372,Fazenda Boa Vista,Nelore,Multípara,10.5,4.1,30,447,Touro_D,IATF + Repasse,63.8,1,0,60,6.78,612.94,2132,30,2132,203.4,876.34,1255.6599999999999,143.28456991578608
BOV-04373,Fazenda Santa Helena,Nelore,Primípara,3.6,5.1,61,382,Touro_G,Monta Natural,72.4,1,0,15,8.55,413.54,1990,61,1990,521.5500000000001,950.0900000000001,1039.9099999999999,109.45384121504276
BOV-04374,Fazenda Boa Vista,Nelore,Primípara,4.2,2.2,70,349,Touro_F,IATF + Repasse,71.9,1,0,60,7.86,296.99,2386,70,2386,550.2,907.19,1478.81,163.00995381342383
BOV-04375,Fazenda São José,Nelore,Multípara,10.1,4.8,65,419,Touro_L,Monta Natural,81.7,1,0,15,8.8,486.15,2290,65,2290,572.0,1073.15,1216.85,113.39048595256953
