id_animal,fazenda,raca,categoria,idade_anos,ecc,dpp,peso_kg,touro,protocolo,thi,resultado_prenhez,perda_gestacional,custo_protocolo,custo_manutencao_dia,custo_nutricional,valor_bezerro,dias_abertos
BOV-04644,Fazenda Santa Helena,Brangus,Multípara,10.2,5.1,71,399,Touro_D,Monta Natural,76.9,1,0,15,8.36,466.87,3156,71
BOV-04645,Fazenda Esperança,Nelore,Multípara,8.8,4.2,51,395,Touro_C,TE,76.1,0,0,180,7.31,454.3,2248,365
BOV-04646,Fazenda Esperança,Angus,Multípara,5.9,4.1,61,469,Touro_D,IATF,64.0,1,0,45,7.81,403.5,2611,61
BOV-04647,Fazenda Esperança,Hereford,Novilha,2.3,7.5,0,356,Touro_B,Monta Natural,72.0,1,0,15,7.29,365.42,2320,0
BOV-04648,Fazenda Boa Vista,Nelore,Primípara,3.0,4.4,90,400,Touro_E,IATF + Repasse,68.4,1,0,60,5.59,338.89,1979,90
BOV-04649,Fazenda Nova Aliança,Angus,Primípara,4.1,5.6,88,526,Touro_H,IATF,66.5,1,0,45,7.13,446.44,2719,88
BOV-04650,Fazenda Santa Helena,Angus,Primípara,3.3,5.2,58,511,Touro_E,IATF,82.2,1,0,45,8.9,436.42,2807,58
BOV-04651,Fazenda Santa Helena,Brangus,Multípara,10.7,2.2,72,470,Touro_B,Monta Natural,74.3,0,0,15,8.8,671.26,2671,365
BOV-04652,Fazenda Esperança,Senepol,Multípara,7.1,7.7,31,471,Touro_G,TE,67.0,1,0,180,6.66,448.99,2594,31
BOV-04653,Fazenda São José,Nelore,Novilha,2.7,6.5,0,311,Touro_H,TE,68.4,1,0,180,8.37,263.46,2394,0
BOV-04654,Fazenda Esperança,Angus,Multípara,6.7,4.6,71,539,Touro_K,Monta Natural,72.8,0,0,15,6.81,432.28,2668,365
BOV-04655,Fazenda Boa Vista,Hereford,Primípara,3.4,5.0,72,378,Touro_L,TE,74.2,0,0,180,6.68,464.67,2833,365
BOV-04656,Fazenda Santa Helena,Angus,Multípara,8.9,4.1,69,517,Touro_D,IATF,60.3,1,0,45,9.39,636.88,2559,69
BOV-04657,Fazenda Esperança,Nelore,Novilha,1.6,7.5,0,360,Touro_C,IATF + Repasse,80.0,0,0,60,9.09,354.76,2256,365
BOV-04658,Fazenda São José,Angus,Multípara,11.6,4.4,52,450,Touro_H,Monta Natural,73.2,1,0,15,9.25,448.22,2688,52
BOV-04659,Fazenda Santa Helena,Nelore,Novilha,2.4,5.6,0,332,Touro_J,IATF + Repasse,66.5,1,0,60,10.01,344.2,2340,0
BOV-04660,Fazenda Esperança,Nelore,Primípara,3.5,4.3,111,345,Touro_B,IATF + Repasse,86.5,0,0,60,7.14,361.51,1993,365
BOV-04661,Fazenda São José,Hereford,Novilha,2.8,6.1,0,346,Touro_G,IATF,74.6,0,0,45,9.36,464.99,2376,365
BOV-04662,Fazenda São José,Angus,Novilha,2.8,7.1,0,336,Touro_J,TE,81.3,0,0,180,8.77,489.79,2746,365
BOV-04663,Fazenda São José,Senepol,Novilha,2.3,7.4,0,391,Touro_H,IATF,79.5,0,0,45,9.69,473.79,2382,365
BOV-04664,Fazenda Esperança,Hereford,Novilha,2.9,5.7,0,438,Touro_E,IATF + Repasse,84.1,0,0,60,8.35,470.6,2718,365
BOV-04665,Fazenda Esperança,Brangus,Novilha,1.6,6.3,0,294,Touro_G,IATF,78.4,1,0,45,6.94,295.87,2365,0
BOV-04666,Fazenda Esperança,Nelore,Multípara,4.9,5.6,37,494,Touro_L,IATF + Repasse,77.7,1,0,60,8.6,682.04,1902,37
BOV-04667,Fazenda Santa Helena,Angus,Novilha,2.4,5.2,0,400,Touro_I,IATF,76.6,1,0,45,7.98,345.22,2493,0
BOV-04668,Fazenda Esperança,Nelore,Multípara,6.8,8.4,84,432,Touro_H,Monta Natural,80.6,1,0,15,6.39,476.6,1772,84
BOV-04669,Fazenda Esperança,Senepol,Novilha,2.2,7.1,0,301,Touro_E,TE,68.6,1,0,180,8.58,380.98,2926,0
BOV-04670,Fazenda Esperança,Nelore,Multípara,6.6,5.7,34,473,Touro_D,IATF + Repasse,74.5,1,0,60,7.84,461.36,2109,34
BOV-04671,Fazenda Boa Vista,Nelore,Multípara,7.2,7.4,72,428,Touro_C,IATF + Repasse,68.7,1,0,60,7.16,382.72,2334,72
BOV-04672,Fazenda Nova Aliança,Angus,Novilha,2.7,7.0,0,446,Touro_F,IATF + Repasse,77.6,1,0,60,8.32,560.29,3382,0
BOV-04673,Fazenda Esperança,Nelore,Multípara,8.7,5.6,74,469,Touro_D,Monta Natural,70.2,1,0,15,7.18,572.03,1714,74
BOV-04674,Fazenda Santa Helena,Nelore,Novilha,3.0,6.3,0,393,Touro_K,TE,70.7,1,0,180,9.11,484.77,2095,0
BOV-04675,Fazenda Boa Vista,Angus,Multípara,10.3,7.3,61,454,Touro_D,IATF + Repasse,60.6,1,0,60,5.74,674.08,3250,61
BOV-04676,Fazenda Nova Aliança,Nelore,Primípara,3.0,4.1,60,382,Touro_G,Monta Natural,84.0,1,0,15,9.93,391.97,2124,60
BOV-04677,Fazenda Santa Helena,Nelore,Novilha,1.9,7.3,0,316,Touro_J,IATF + Repasse,64.6,1,0,60,7.62,470.86,2567,0
BOV-04678,Fazenda Nova Aliança,Nelore,Primípara,3.2,4.8,72,426,Touro_E,TE,74.6,0,0,180,6.88,354.77,1500,365
BOV-04679,Fazenda Esperança,Brangus,Novilha,2.8,7.2,0,393,Touro_A,IATF + Repasse,75.7,0,0,60,8.15,325.52,2543,365
BOV-04680,Fazenda São José,Angus,Primípara,2.6,5.0,75,493,Touro_E,IATF,80.5,1,1,45,8.05,690.72,2166,75
BOV-04681,Fazenda Boa Vista,Angus,Multípara,5.8,5.9,104,525,Touro_F,IATF + Repasse,69.0,1,0,60,7.9,538.32,2847,104
BOV-04682,Fazenda Santa Helena,Angus,Primípara,4.3,5.0,52,381,Touro_A,IATF + Repasse,63.8,1,0,60,9.22,400.08,2829,52
BOV-04683,Fazenda Nova Aliança,Nelore,Primípara,3.8,4.5,58,444,Touro_C,IATF,77.8,1,0,45,6.87,371.1,1844,58
BOV-04684,Fazenda Boa Vista,Senepol,Novilha,1.8,5.8,0,398,Touro_F,TE,79.0,0,0,180,6.9,319.06,2496,365
BOV-04685,Fazenda Esperança,Nelore,Novilha,1.8,7.1,0,325,Touro_G,Monta Natural,74.2,1,0,15,9.04,403.99,2419,0
BOV-04686,Fazenda Boa Vista,Brangus,Novilha,2.8,4.1,0,394,Touro_G,Monta Natural,72.3,1,1,15,6.52,459.36,2832,0
BOV-04687,Fazenda Santa Helena,Hereford,Multípara,11.2,4.0,67,465,Touro_G,IATF,71.8,0,0,45,7.76,608.88,2949,365
BOV-04688,Fazenda Santa Helena,Hereford,Novilha,1.9,5.4,0,415,Touro_I,IATF,65.4,1,0,45,8.38,398.09,3227,0
BOV-04689,Fazenda São José,Nelore,Multípara,7.4,4.2,53,405,Touro_B,Monta Natural,58.5,1,0,15,9.52,564.26,2540,53
BOV-04690,Fazenda Nova Aliança,Nelore,Primípara,4.2,6.5,67,409,Touro_C,IATF + Repasse,81.9,1,0,60,7.53,402.27,1954,67
BOV-04691,Fazenda Boa Vista,Brangus,Novilha,2.7,7.0,0,383,Touro_G,IATF,72.1,1,0,45,6.24,426.49,2593,0
BOV-04692,Fazenda Boa Vista,Nelore,Multípara,10.5,6.2,86,403,Touro_F,IATF + Repasse,76.9,1,0,60,7.7,426.26,2304,86
BOV-04693,Fazenda Boa Vista,Hereford,Primípara,3.5,4.4,30,448,Touro_A,IATF,69.9,0,0,45,8.94,626.59,2559,365
BOV-04694,Fazenda São José,Brangus,Primípara,4.3,6.3,58,538,Touro_J,IATF + Repasse,69.9,1,0,60,9.0,739.59,2427,58
BOV-04695,Fazenda Boa Vista,Brangus,Multípara,6.6,3.6,30,433,Touro_G,TE,69.2,1,0,180,6.4,480.28,2825,30
BOV-04696,Fazenda Nova Aliança,Nelore,Primípara,2.8,7.1,46,380,Touro_B,Monta Natural,70.8,1,0,15,7.74,399.08,1799,46
BOV-04697,Fazenda São José,Brangus,Primípara,3.9,4.3,118,403,Touro_D,IATF + Repasse,78.8,1,0,60,7.48,543.98,2394,118
BOV-04698,Fazenda São José,Brangus,Multípara,8.3,5.2,74,437,Touro_G,IATF + Repasse,72.8,1,0,60,8.96,415.02,2966,74
BOV-04699,Fazenda Santa Helena,Hereford,Multípara,10.8,5.0,83,503,Touro_D,IATF + Repasse,82.1,0,0,60,9.04,733.7,2576,365
BOV-04700,Fazenda Nova Aliança,Nelore,Novilha,1.6,5.1,0,369,Touro_F,IATF,65.2,1,0,45,7.37,377.33,2270,0
BOV-04701,Fazenda Santa Helena,Nelore,Primípara,4.2,6.9,68,390,Touro_K,IATF,70.9,0,0,45,6.89,438.5,2389,365
BOV-04702,Fazenda Santa Helena,Nelore,Novilha,1.9,6.6,0,381,Touro_I,TE,71.7,1,0,180,9.41,520.37,2472,0
BOV-04703,Fazenda São José,Nelore,Novilha,2.5,7.0,0,372,Touro_E,IATF,76.4,0,0,45,7.49,504.66,2041,365
BOV-04704,Fazenda São José,Angus,Multípara,4.3,4.0,78,474,Touro_C,IATF,67.8,1,0,45,8.78,609.18,2853,78
BOV-04705,Fazenda Boa Vista,Senepol,Multípara,8.9,5.7,30,379,Touro_F,IATF,78.9,0,0,45,8.55,333.92,2183,365
BOV-04706,Fazenda Boa Vista,Nelore,Multípara,9.7,6.1,85,453,Touro_D,Monta Natural,75.8,0,0,15,7.37,439.19,2216,365
BOV-04707,Fazenda Esperança,Hereford,Novilha,2.1,6.2,0,397,Touro_I,IATF + Repasse,81.6,1,0,60,5.56,515.89,2328,0
BOV-04708,Fazenda Santa Helena,Nelore,Primípara,2.9,3.8,53,391,Touro_B,IATF + Repasse,69.0,1,0,60,7.31,548.02,2132,53
BOV-04709,Fazenda Esperança,Nelore,Multípara,8.3,6.8,46,401,Touro_J,IATF,62.0,1,0,45,6.68,368.02,2273,46
BOV-04710,Fazenda São José,Nelore,Novilha,2.7,6.1,0,370,Touro_E,IATF,77.8,0,0,45,7.85,552.2,1853,365
BOV-04711,Fazenda Boa Vista,Nelore,Multípara,6.6,4.4,72,434,Touro_I,IATF,78.6,0,0,45,5.6,535.92,2484,365
BOV-04712,Fazenda São José,Senepol,Multípara,6.0,3.3,67,431,Touro_J,Monta Natural,58.1,1,0,15,7.96,592.56,2273,67
BOV-04713,Fazenda Boa Vista,Nelore,Multípara,6.2,6.2,62,371,Touro_G,IATF + Repasse,75.4,1,0,60,7.62,500.8,1960,62
BOV-04714,Fazenda Esperança,Brangus,Novilha,2.9,8.0,0,423,Touro_E,IATF,73.9,1,0,45,8.37,370.15,2239,0
BOV-04715,Fazenda São José,Angus,Novilha,2.0,5.2,0,424,Touro_H,IATF,68.7,1,0,45,7.34,440.89,2961,0
BOV-04716,Fazenda Boa Vista,Senepol,Multípara,4.0,5.7,30,450,Touro_B,IATF + Repasse,81.3,0,0,60,9.12,504.4,2852,365
BOV-04717,Fazenda São José,Nelore,Multípara,10.3,6.8,62,314,Touro_D,IATF + Repasse,69.5,1,0,60,9.9,308.36,2117,62
BOV-04718,Fazenda Nova Aliança,Nelore,Multípara,9.6,4.0,84,418,Touro_F,IATF,82.2,0,0,45,9.77,534.07,1751,365
BOV-04719,Fazenda Boa Vista,Nelore,Novilha,1.7,5.6,0,330,Touro_G,Monta Natural,77.6,0,0,15,5.88,393.69,1849,365
BOV-04720,Fazenda Nova Aliança,Angus,Multípara,11.9,4.5,46,455,Touro_K,Monta Natural,76.3,1,0,15,6.76,676.43,2699,46
BOV-04721,Fazenda Boa Vista,Nelore,Multípara,8.9,6.7,92,450,Touro_H,IATF,74.9,1,0,45,7.86,417.56,2020,92
BOV-04722,Fazenda Santa Helena,Hereford,Novilha,2.3,7.1,0,419,Touro_D,TE,76.4,1,0,180,8.97,499.79,2236,0
BOV-04723,Fazenda Santa Helena,Brangus,Primípara,3.3,5.2,52,447,Touro_I,IATF,68.4,1,0,45,8.87,639.25,2675,52
BOV-04724,Fazenda Boa Vista,Brangus,Multípara,11.2,4.5,60,502,Touro_G,IATF,64.8,1,0,45,6.68,415.5,2483,60
BOV-04725,Fazenda Santa Helena,Angus,Novilha,1.9,5.6,0,359,Touro_B,IATF,82.2,0,0,45,8.27,412.27,3014,365
BOV-04726,Fazenda Santa Helena,Nelore,Primípara,3.1,4.4,100,372,Touro_I,IATF + Repasse,68.6,0,0,60,9.36,353.07,2255,365
BOV-04727,Fazenda Nova Aliança,Angus,Multípara,5.0,4.3,42,483,Touro_G,IATF + Repasse,70.7,1,0,60,7.35,710.38,2823,42
BOV-04728,Fazenda Esperança,Senepol,Primípara,4.0,4.9,91,385,Touro_E,Monta Natural,64.0,1,1,15,5.98,487.33,2429,91
BOV-04729,Fazenda Esperança,Hereford,Multípara,8.8,6.2,109,499,Touro_C,IATF + Repasse,75.7,1,0,60,7.82,494.53,2716,109
BOV-04730,Fazenda Santa Helena,Hereford,Primípara,3.7,5.5,73,419,Touro_I,IATF,65.6,0,0,45,9.87,625.52,3149,365
BOV-04731,Fazenda Santa Helena,Hereford,Primípara,2.9,5.0,59,492,Touro_G,TE,74.5,1,0,180,7.01,468.77,2113,59
BOV-04732,Fazenda Santa Helena,Nelore,Multípara,9.2,5.6,40,383,Touro_C,IATF,70.1,0,0,45,8.47,395.14,2276,365
BOV-04733,Fazenda Esperança,Nelore,Multípara,10.1,5.4,92,505,Touro_E,IATF,73.4,1,1,45,5.34,642.67,2135,92
BOV-04734,Fazenda Nova Aliança,Nelore,Novilha,2.0,5.0,0,421,Touro_C,TE,82.1,0,0,180,9.15,504.04,1953,365
BOV-04735,Fazenda Boa Vista,Nelore,Multípara,10.4,5.7,91,416,Touro_C,TE,65.2,1,0,180,6.11,572.89,2375,91
BOV-04736,Fazenda Santa Helena,Nelore,Novilha,2.0,5.5,0,386,Touro_L,Monta Natural,68.9,0,0,15,8.51,489.65,2052,365
BOV-04737,Fazenda São José,Angus,Novilha,2.6,4.9,0,384,Touro_G,Monta Natural,67.4,1,0,15,9.06,462.62,2388,0
BOV-04738,Fazenda Boa Vista,Brangus,Primípara,2.6,5.4,98,471,Touro_I,TE,75.0,0,0,180,7.09,487.42,2302,365
BOV-04739,Fazenda Boa Vista,Hereford,Primípara,3.6,4.4,69,433,Touro_E,IATF + Repasse,74.5,1,0,60,7.53,436.07,2848,69
BOV-04740,Fazenda São José,Brangus,Multípara,11.8,5.8,85,409,Touro_L,IATF + Repasse,70.7,1,0,60,10.56,355.25,2661,85
BOV-04741,Fazenda Esperança,Senepol,Multípara,11.8,6.5,58,299,Touro_K,IATF,79.0,0,0,45,7.18,323.54,2046,365
BOV-04742,Fazenda Santa Helena,Nelore,Multípara,6.3,4.4,37,409,Touro_D,IATF + Repasse,72.2,0,0,60,8.28,553.14,1662,365
BOV-04743,Fazenda Santa Helena,Nelore,Multípara,7.5,5.6,88,431,Touro_D,IATF,68.3,0,0,45,7.37,430.64,2079,365
BOV-04744,Fazenda Nova Aliança,Brangus,Primípara,2.6,3.2,102,483,Touro_C,Monta Natural,79.9,0,0,15,6.21,684.31,1500,365
BOV-04745,Fazenda Santa Helena,Nelore,Multípara,11.0,7.3,34,421,Touro_H,IATF,70.6,1,0,45,7.92,572.96,2646,34
BOV-04746,Fazenda Santa Helena,Nelore,Multípara,8.5,3.9,34,460,Touro_J,IATF,71.0,0,0,45,8.93,689.24,2143,365
BOV-04747,Fazenda Santa Helena,Nelore,Multípara,7.1,4.9,60,402,Touro_L,IATF + Repasse,71.5,0,0,60,8.26,525.84,2432,365
BOV-04748,Fazenda Santa Helena,Nelore,Multípara,4.9,7.1,83,407,Touro_A,IATF,73.3,0,0,45,9.81,339.63,2445,365
BOV-04749,Fazenda Boa Vista,Angus,Multípara,11.6,5.2,31,522,Touro_C,IATF,79.1,0,0,45,6.97,634.44,2501,365
BOV-04750,Fazenda Esperança,Angus,Novilha,2.3,5.0,0,301,Touro_B,IATF,77.4,0,0,45,8.93,304.38,2858,365
BOV-04751,Fazenda Boa Vista,Angus,Multípara,6.3,6.4,65,481,Touro_L,TE,75.7,1,0,180,7.13,704.17,2847,65
BOV-04752,Fazenda Boa Vista,Brangus,Multípara,6.8,6.3,45,444,Touro_K,IATF,66.2,1,0,45,6.45,576.51,2555,45
BOV-04753,Fazenda Esperança,Nelore,Multípara,6.2,4.7,77,474,Touro_K,IATF,71.9,1,0,45,6.19,638.92,1841,77
BOV-04754,Fazenda São José,Nelore,Novilha,2.4,5.6,0,319,Touro_L,IATF + Repasse,71.2,1,0,60,6.66,380.55,2430,0
BOV-04755,Fazenda Nova Aliança,Nelore,Primípara,4.4,4.6,54,411,Touro_G,IATF + Repasse,75.4,0,0,60,7.32,607.0,2023,365
BOV-04756,Fazenda Nova Aliança,Nelore,Multípara,10.9,5.3,79,457,Touro_F,IATF + Repasse,70.8,0,0,60,8.69,420.19,1933,365
BOV-04757,Fazenda Santa Helena,Brangus,Novilha,2.2,4.5,0,320,Touro_A,TE,80.6,1,0,180,8.06,343.2,2880,0
BOV-04758,Fazenda Esperança,Brangus,Multípara,10.6,5.3,56,454,Touro_C,IATF,75.9,1,0,45,6.54,522.12,2430,56
BOV-04759,Fazenda São José,Brangus,Primípara,3.3,6.8,51,413,Touro_K,Monta Natural,75.5,1,0,15,8.89,490.39,2519,51
BOV-04760,Fazenda Nova Aliança,Nelore,Primípara,3.0,4.1,71,428,Touro_D,IATF + Repasse,66.1,1,0,60,7.92,575.0,2330,71
BOV-04761,Fazenda São José,Angus,Primípara,4.5,4.4,31,477,Touro_J,IATF + Repasse,67.7,1,0,60,8.52,624.85,2870,31
BOV-04762,Fazenda Nova Aliança,Angus,Primípara,3.1,3.8,58,441,Touro_K,IATF,68.8,1,0,45,8.55,369.7,2395,58
BOV-04763,Fazenda Esperança,Angus,Primípara,3.1,5.6,76,408,Touro_G,Monta Natural,72.1,0,0,15,7.29,533.1,2358,365
BOV-04764,Fazenda Santa Helena,Angus,Primípara,4.5,6.2,34,492,Touro_C,TE,79.1,1,0,180,10.04,483.95,2909,34
BOV-04765,Fazenda São José,Angus,Primípara,2.8,6.2,30,447,Touro_D,IATF + Repasse,67.4,1,0,60,8.49,487.79,2839,30
BOV-04766,Fazenda Nova Aliança,Angus,Novilha,2.6,5.0,0,335,Touro_K,IATF,62.3,0,0,45,7.3,373.57,2737,365
BOV-04767,Fazenda Nova Aliança,Brangus,Novilha,2.9,6.4,0,319,Touro_G,IATF,80.6,1,0,45,7.7,410.07,2177,0
BOV-04768,Fazenda Santa Helena,Nelore,Novilha,2.3,7.1,0,358,Touro_D,IATF + Repasse,69.2,0,0,60,9.31,457.14,2202,365
BOV-04769,Fazenda Esperança,Brangus,Multípara,4.0,6.1,30,409,Touro_I,IATF,71.6,0,0,45,8.02,435.56,2673,365
BOV-04770,Fazenda Boa Vista,Nelore,Multípara,7.0,6.1,93,494,Touro_L,Monta Natural,78.0,0,0,15,6.46,676.42,1500,365
BOV-04771,Fazenda Santa Helena,Nelore,Novilha,1.7,5.6,0,303,Touro_F,IATF,79.0,1,0,45,7.49,268.17,2064,0
BOV-04772,Fazenda Boa Vista,Senepol,Novilha,2.1,6.2,0,360,Touro_B,IATF,66.5,1,0,45,5.67,346.65,2525,0
BOV-04773,Fazenda Santa Helena,Senepol,Multípara,10.3,7.0,58,446,Touro_K,IATF + Repasse,73.6,1,1,60,7.33,489.39,2525,58
BOV-04774,Fazenda Esperança,Nelore,Primípara,3.4,5.3,59,361,Touro_A,IATF + Repasse,80.4,1,0,60,9.06,344.1,2779,59
BOV-04775,Fazenda Boa Vista,Angus,Multípara,7.5,4.0,83,390,Touro_H,Monta Natural,72.3,1,0,15,6.22,565.23,3096,83
BOV-04776,Fazenda Esperança,Nelore,Multípara,8.5,5.0,49,428,Touro_K,IATF,78.6,1,0,45,6.7,620.37,2318,49
BOV-04777,Fazenda Santa Helena,Angus,Primípara,3.7,6.2,75,420,Touro_C,IATF + Repasse,73.0,1,0,60,9.22,386.16,3078,75
BOV-04778,Fazenda Boa Vista,Hereford,Primípara,4.2,5.3,70,445,Touro_G,IATF,78.6,1,0,45,7.0,484.72,2746,70
BOV-04779,Fazenda Santa Helena,Senepol,Primípara,3.1,5.1,60,405,Touro_D,IATF + Repasse,80.0,1,0,60,9.53,605.23,2662,60
BOV-04780,Fazenda Santa Helena,Brangus,Novilha,2.7,5.6,0,391,Touro_C,IATF,82.4,0,0,45,9.79,318.11,2966,365
BOV-04781,Fazenda Santa Helena,Nelore,Novilha,2.3,7.0,0,402,Touro_I,Monta Natural,74.8,1,0,15,9.63,333.78,1722,0
BOV-04782,Fazenda Santa Helena,Brangus,Novilha,2.0,7.3,0,358,Touro_F,Monta Natural,69.6,0,0,15,8.0,497.64,3174,365
BOV-04783,Fazenda São José,Nelore,Multípara,6.4,7.0,67,401,Touro_F,IATF + Repasse,73.7,1,0,60,6.43,428.08,2133,67
BOV-04784,Fazenda Boa Vista,Senepol,Primípara,3.2,6.4,85,343,Touro_F,IATF + Repasse,74.0,1,0,60,5.39,449.85,2792,85
BOV-04785,Fazenda Boa Vista,Hereford,Novilha,2.4,5.7,0,382,Touro_C,Monta Natural,72.1,1,0,15,7.07,470.91,2847,0
BOV-04786,Fazenda Boa Vista,Angus,Multípara,5.8,4.9,55,496,Touro_F,IATF,76.4,1,0,45,8.1,637.87,2920,55
BOV-04787,Fazenda Nova Aliança,Nelore,Primípara,4.3,4.8,60,371,Touro_D,IATF,75.4,1,0,45,7.06,348.06,2563,60
BOV-04788,Fazenda Nova Aliança,Nelore,Primípara,3.6,5.0,63,407,Touro_B,IATF,73.7,1,0,45,8.42,481.47,2255,63
BOV-04789,Fazenda São José,Nelore,Novilha,2.9,7.1,0,333,Touro_C,IATF + Repasse,85.2,1,0,60,8.59,417.06,2523,0
BOV-04790,Fazenda Boa Vista,Hereford,Multípara,4.4,6.9,30,418,Touro_D,IATF,67.1,1,0,45,8.63,495.96,2789,30
BOV-04791,Fazenda Santa Helena,Angus,Multípara,6.7,6.1,67,492,Touro_K,IATF,74.2,1,0,45,7.94,718.95,2521,67
BOV-04792,Fazenda Nova Aliança,Nelore,Novilha,1.5,4.9,0,332,Touro_A,Monta Natural,72.1,0,0,15,8.81,269.39,1865,365
BOV-04793,Fazenda Santa Helena,Angus,Primípara,3.0,3.3,45,455,Touro_G,IATF,60.9,1,0,45,8.36,432.38,2943,45
BOV-04794,Fazenda Boa Vista,Hereford,Novilha,2.8,6.2,0,367,Touro_L,IATF + Repasse,68.2,0,0,60,7.3,312.51,2471,365
BOV-04795,Fazenda Boa Vista,Nelore,Novilha,1.6,6.7,0,314,Touro_E,IATF + Repasse,63.5,0,0,60,6.5,462.97,2359,365
BOV-04796,Fazenda Boa Vista,Hereford,Primípara,3.4,4.9,82,446,Touro_L,IATF,77.0,1,0,45,7.34,429.85,2427,82
BOV-04797,Fazenda Santa Helena,Hereford,Multípara,4.9,7.8,57,461,Touro_K,Monta Natural,64.5,1,0,15,6.47,607.7,3059,57
BOV-04798,Fazenda Esperança,Senepol,Multípara,7.3,4.2,62,509,Touro_I,IATF + Repasse,63.7,1,0,60,6.2,459.1,2956,62
BOV-04799,Fazenda Santa Helena,Nelore,Novilha,2.8,5.0,0,372,Touro_F,TE,70.8,1,0,180,7.52,311.19,2404,0
BOV-04800,Fazenda São José,Nelore,Primípara,3.7,4.3,84,412,Touro_H,IATF + Repasse,69.9,1,0,60,9.62,384.68,2159,84
BOV-04801,Fazenda Santa Helena,Nelore,Multípara,9.9,4.7,36,413,Touro_I,IATF,69.6,1,0,45,8.15,410.25,2168,36
BOV-04802,Fazenda Santa Helena,Nelore,Primípara,3.2,5.5,77,309,Touro_F,IATF,65.5,0,0,45,6.26,346.33,2314,365
BOV-04803,Fazenda Nova Aliança,Nelore,Primípara,4.4,4.6,75,358,Touro_G,Monta Natural,77.4,0,0,15,8.02,291.97,2775,365
BOV-04804,Fazenda Santa Helena,Brangus,Novilha,2.6,4.8,0,354,Touro_F,Monta Natural,71.0,0,0,15,6.98,436.16,2678,365
BOV-04805,Fazenda Esperança,Angus,Primípara,3.3,5.9,66,439,Touro_F,IATF,77.8,1,0,45,8.36,552.87,3068,66
BOV-04806,Fazenda São José,Hereford,Primípara,3.4,3.2,51,439,Touro_B,TE,66.1,0,0,180,9.51,440.6,2464,365
BOV-04807,Fazenda Santa Helena,Nelore,Multípara,11.3,4.2,74,446,Touro_E,IATF + Repasse,68.2,1,0,60,7.04,439.49,2202,74
BOV-04808,Fazenda Nova Aliança,Brangus,Multípara,8.6,3.6,77,471,Touro_F,IATF + Repasse,66.8,1,0,60,8.4,439.57,3072,77
BOV-04809,Fazenda Santa Helena,Brangus,Novilha,2.6,6.2,0,426,Touro_J,IATF,71.8,0,0,45,10.12,404.97,3143,365
BOV-04810,Fazenda Nova Aliança,Brangus,Novilha,2.1,6.1,0,368,Touro_E,IATF,67.9,1,0,45,6.65,461.93,2275,0
BOV-04811,Fazenda Santa Helena,Hereford,Multípara,5.8,7.8,62,480,Touro_D,IATF + Repasse,78.5,1,0,60,8.59,587.54,2705,62
BOV-04812,Fazenda Nova Aliança,Brangus,Primípara,3.9,5.9,48,444,Touro_L,IATF + Repasse,58.5,1,0,60,8.24,639.54,2937,48
BOV-04813,Fazenda Santa Helena,Senepol,Multípara,8.9,7.2,46,450,Touro_F,TE,82.1,1,0,180,7.88,620.66,2864,46
BOV-04814,Fazenda São José,Nelore,Novilha,2.3,6.2,0,391,Touro_F,IATF + Repasse,70.2,1,0,60,9.31,470.44,2152,0
BOV-04815,Fazenda Esperança,Angus,Primípara,3.7,4.0,68,482,Touro_H,Monta Natural,67.4,0,0,15,6.94,442.08,2803,365
BOV-04816,Fazenda Nova Aliança,Nelore,Primípara,2.9,5.1,83,337,Touro_H,IATF + Repasse,83.1,0,0,60,6.63,345.93,2040,365
BOV-04817,Fazenda Nova Aliança,Nelore,Multípara,10.4,6.2,30,415,Touro_J,IATF,71.4,1,0,45,8.57,470.28,1750,30
BOV-04818,Fazenda Esperança,Nelore,Novilha,2.9,6.6,0,339,Touro_A,IATF + Repasse,70.2,1,0,60,6.95,371.03,2135,0
BOV-04819,Fazenda Nova Aliança,Nelore,Novilha,2.8,5.6,0,426,Touro_B,IATF + Repasse,68.3,0,0,60,6.75,360.01,2342,365
BOV-04820,Fazenda Santa Helena,Nelore,Primípara,3.1,5.5,58,377,Touro_K,IATF + Repasse,70.4,1,0,60,8.94,396.14,1750,58
BOV-04821,Fazenda Boa Vista,Nelore,Multípara,7.2,4.4,49,381,Touro_A,IATF,74.9,1,0,45,7.23,354.85,3029,49
BOV-04822,Fazenda Boa Vista,Nelore,Multípara,10.5,4.2,57,438,Touro_J,IATF + Repasse,75.1,1,0,60,8.53,526.66,2202,57
BOV-04823,Fazenda Boa Vista,Senepol,Multípara,8.8,4.2,30,460,Touro_G,IATF + Repasse,64.9,1,0,60,7.49,667.6,3018,30
BOV-04824,Fazenda Boa Vista,Nelore,Multípara,8.4,5.5,54,417,Touro_H,Monta Natural,65.0,1,0,15,6.58,374.42,2391,54
BOV-04825,Fazenda São José,Brangus,Novilha,2.9,5.1,0,371,Touro_C,IATF + Repasse,78.2,0,0,60,9.66,520.44,2978,365
BOV-04826,Fazenda Santa Helena,Nelore,Novilha,2.3,5.7,0,378,Touro_C,IATF,68.8,0,0,45,7.49,371.76,1851,365
BOV-04827,Fazenda Esperança,Senepol,Novilha,2.3,6.7,0,326,Touro_G,Monta Natural,71.7,1,0,15,8.96,418.02,2732,0
